ts_code,name,latest_price,max_price_aug_oct,decline_pct,market,price_source
603079.SH,圣达生物,17.03,19.5,-12.7,主板,longbridge
600927.SH,永安期货,14.33,16.41,-12.7,主板,longbridge
000153.SZ,丰原药业,6.57,7.53,-12.7,主板,longbridge
300927.SZ,江天化学,29.67,33.99,-12.7,创业板,longbridge
002072.SZ,凯瑞德,7.59,8.69,-12.7,主板,longbridge
300214.SZ,日科化学,7.86,9.0,-12.7,创业板,longbridge
002077.SZ,大港股份,16.16,18.5,-12.6,主板,longbridge
601058.SH,赛轮轮胎,13.63,15.59,-12.6,主板,longbridge
603033.SH,三维股份,11.84,13.55,-12.6,主板,longbridge
600235.SH,民丰特纸,6.72,7.69,-12.6,主板,longbridge
603180.SH,金牌家居,18.81,21.52,-12.6,主板,longbridge
300405.SZ,科隆股份,6.03,6.9,-12.6,创业板,longbridge
000021.SZ,深科技,29.0,33.19,-12.6,主板,longbridge
300142.SZ,沃森生物,12.46,14.25,-12.6,创业板,longbridge
300417.SZ,南华仪器,12.63,14.45,-12.6,创业板,longbridge
300190.SZ,维尔利,4.14,4.73,-12.5,创业板,longbridge
300141.SZ,和顺电气,13.56,15.5,-12.5,创业板,longbridge
601860.SH,紫金银行,2.67,3.05,-12.5,主板,longbridge
600744.SH,华银电力,7.5,8.57,-12.5,主板,longbridge
301520.SZ,万邦医药,44.28,50.61,-12.5,创业板,longbridge
688575.SH,亚辉龙,14.41,16.46,-12.5,科创板,longbridge
301268.SZ,铭利达,22.73,25.98,-12.5,创业板,longbridge
001227.SZ,兰州银行,2.23,2.55,-12.5,主板,longbridge
603001.SH,奥康国际,9.3,10.63,-12.5,主板,longbridge
002845.SZ,同兴达,14.22,16.26,-12.5,主板,longbridge
000966.SZ,长源电力,4.26,4.87,-12.5,主板,longbridge
300559.SZ,佳发教育,15.08,17.24,-12.5,创业板,longbridge
600884.SH,杉杉股份,14.7,16.8,-12.5,主板,longbridge
002224.SZ,三力士,4.33,4.95,-12.5,主板,longbridge
601311.SH,骆驼股份,10.41,11.89,-12.4,主板,longbridge
000905.SZ,厦门港务,10.95,12.5,-12.4,主板,longbridge
603110.SH,东方材料,17.64,20.13,-12.4,主板,longbridge
688180.SH,君实生物-U,45.04,51.4,-12.4,科创板,longbridge
601155.SH,新城控股,14.71,16.8,-12.4,主板,longbridge
301102.SZ,兆讯传媒,10.87,12.41,-12.4,创业板,longbridge
603096.SH,新经典,17.17,19.6,-12.4,主板,longbridge
688351.SH,微电生理,24.36,27.8,-12.4,科创板,longbridge
002871.SZ,伟隆股份,18.23,20.8,-12.4,主板,longbridge
688420.SH,美腾科技,24.71,28.2,-12.4,科创板,longbridge
601390.SH,中国中铁,5.32,6.07,-12.4,主板,longbridge
002457.SZ,青龙管业,11.17,12.75,-12.4,主板,longbridge
300694.SZ,蠡湖股份,12.4,14.16,-12.4,创业板,longbridge
000030.SZ,富奥股份,5.5,6.28,-12.4,主板,longbridge
603360.SH,百傲化学,26.69,30.46,-12.4,主板,longbridge
603299.SH,苏盐井神,11.22,12.79,-12.3,主板,longbridge
600101.SH,明星电力,9.3,10.6,-12.3,主板,longbridge
300685.SZ,艾德生物,22.94,26.15,-12.3,创业板,longbridge
600004.SH,白云机场,8.88,10.13,-12.3,主板,longbridge
000411.SZ,英特集团,10.96,12.5,-12.3,主板,longbridge
600649.SH,城投控股,4.42,5.04,-12.3,主板,longbridge
002579.SZ,中京电子,13.16,15.0,-12.3,主板,longbridge
688347.SH,华虹公司,124.61,142.09,-12.3,科创板,longbridge
301213.SZ,观想科技,70.13,80.0,-12.3,创业板,longbridge
603296.SH,华勤技术,97.4,111.03,-12.3,主板,longbridge
300829.SZ,金丹科技,17.96,20.47,-12.3,创业板,longbridge
000713.SZ,国投丰乐,6.51,7.42,-12.3,主板,longbridge
300681.SZ,英搏尔,29.58,33.68,-12.2,创业板,longbridge
600537.SH,亿晶光电,4.02,4.58,-12.2,主板,longbridge
600287.SH,苏豪时尚,5.71,6.5,-12.2,主板,longbridge
002187.SZ,广百股份,6.24,7.11,-12.2,主板,longbridge
601336.SH,新华保险,64.27,73.19,-12.2,主板,longbridge
603336.SH,宏辉果蔬,9.45,10.76,-12.2,主板,longbridge
600628.SH,新世界,7.15,8.14,-12.2,主板,longbridge
688508.SH,芯朋微,66.37,75.63,-12.2,科创板,longbridge
600496.SH,精工钢构,3.88,4.42,-12.2,主板,longbridge
002870.SZ,香山股份,38.16,43.47,-12.2,主板,longbridge
600582.SH,天地科技,5.71,6.5,-12.2,主板,longbridge
301337.SZ,亚华电子,28.29,32.23,-12.2,创业板,longbridge
002061.SZ,浙江交科,3.88,4.42,-12.2,主板,longbridge
002038.SZ,双鹭药业,7.6,8.65,-12.1,主板,longbridge
601216.SH,君正集团,5.23,5.95,-12.1,主板,longbridge
603227.SH,雪峰科技,9.13,10.39,-12.1,主板,longbridge
301060.SZ,兰卫医学,9.74,11.08,-12.1,创业板,longbridge
605001.SH,威奥股份,7.38,8.4,-12.1,主板,longbridge
301507.SZ,民生健康,14.4,16.38,-12.1,创业板,longbridge
002774.SZ,快意电梯,10.87,12.36,-12.1,主板,longbridge
688651.SH,盛邦安全,38.66,43.98,-12.1,科创板,longbridge
301049.SZ,超越科技,22.34,25.41,-12.1,创业板,longbridge
000001.SZ,平安银行,11.01,12.53,-12.1,主板,longbridge
002268.SZ,电科网安,17.38,19.77,-12.1,主板,longbridge
688701.SH,卓锦股份,9.2,10.45,-12.0,科创板,longbridge
600156.SH,华升股份,9.26,10.52,-12.0,主板,longbridge
600795.SH,国电电力,4.82,5.48,-12.0,主板,longbridge
601908.SH,京运通,4.4,5.0,-12.0,主板,longbridge
001324.SZ,长青科技,20.2,22.95,-12.0,主板,longbridge
688199.SH,久日新材,27.18,30.88,-12.0,科创板,longbridge
002054.SZ,德美化工,8.45,9.6,-12.0,主板,longbridge
300036.SZ,超图软件,15.99,18.18,-12.0,创业板,longbridge
603711.SH,香飘飘,12.56,14.27,-12.0,主板,longbridge
002125.SZ,湘潭电化,14.17,16.1,-12.0,主板,longbridge
002003.SZ,伟星股份,10.09,11.47,-12.0,主板,longbridge
300740.SZ,水羊股份,22.77,25.85,-11.9,创业板,longbridge
600354.SH,敦煌种业,6.28,7.13,-11.9,主板,longbridge
603018.SH,华设集团,7.52,8.54,-11.9,主板,longbridge
002576.SZ,通达动力,19.02,21.59,-11.9,主板,longbridge
600356.SH,恒丰纸业,9.49,10.76,-11.8,主板,longbridge
688269.SH,凯立新材,39.08,44.3,-11.8,科创板,longbridge
301390.SZ,经纬股份,35.29,40.0,-11.8,创业板,longbridge
300538.SZ,同益股份,16.22,18.38,-11.8,创业板,longbridge
603968.SH,醋化股份,11.62,13.18,-11.8,主板,longbridge
600271.SH,航天信息,8.72,9.89,-11.8,主板,longbridge
300627.SZ,华测导航,34.23,38.79,-11.8,创业板,longbridge
600060.SH,海信视像,22.92,25.98,-11.8,主板,longbridge
000419.SZ,通程控股,5.91,6.7,-11.8,主板,longbridge
600858.SH,银座股份,5.63,6.38,-11.8,主板,longbridge
002032.SZ,苏泊尔,46.5,52.75,-11.8,主板,longbridge
600561.SH,江西长运,6.66,7.55,-11.8,主板,longbridge
000848.SZ,承德露露,8.16,9.25,-11.8,主板,longbridge
605122.SH,四方新材,12.85,14.57,-11.8,主板,longbridge
603381.SH,永臻股份,23.26,26.38,-11.8,主板,longbridge
600600.SH,青岛啤酒,61.95,70.23,-11.8,主板,longbridge
000758.SZ,中色股份,6.95,7.88,-11.8,主板,longbridge
605111.SH,新洁能,37.71,42.7,-11.7,主板,longbridge
301156.SZ,美农生物,18.54,21.0,-11.7,创业板,longbridge
002243.SZ,力合科创,8.8,9.97,-11.7,主板,longbridge
301166.SZ,优宁维,30.52,34.55,-11.7,创业板,longbridge
002507.SZ,涪陵榨菜,12.3,13.93,-11.7,主板,longbridge
300603.SZ,立昂技术,12.06,13.66,-11.7,创业板,longbridge
000100.SZ,TCL科技,4.3,4.87,-11.7,主板,longbridge
603206.SH,嘉环科技,17.32,19.6,-11.6,主板,longbridge
002732.SZ,燕塘乳业,16.18,18.3,-11.6,主板,longbridge
301167.SZ,建研设计,16.67,18.85,-11.6,创业板,longbridge
000428.SZ,华天酒店,3.82,4.32,-11.6,主板,longbridge
002398.SZ,垒知集团,5.09,5.76,-11.6,主板,longbridge
600500.SH,中化国际,4.28,4.84,-11.6,主板,longbridge
601601.SH,中国太保,37.34,42.23,-11.6,主板,longbridge
600262.SH,北方股份,27.3,30.88,-11.6,主板,longbridge
000726.SZ,鲁泰Ａ,6.69,7.56,-11.5,主板,longbridge
002420.SZ,毅昌科技,7.77,8.78,-11.5,主板,longbridge
300305.SZ,裕兴股份,6.31,7.13,-11.5,创业板,longbridge
002219.SZ,新里程,2.3,2.6,-11.5,主板,longbridge
000509.SZ,华塑控股,3.7,4.18,-11.5,主板,longbridge
301047.SZ,义翘神州,75.25,85.0,-11.5,创业板,longbridge
001387.SZ,雪祺电气,13.25,14.98,-11.5,主板,longbridge
688718.SH,唯赛勃,15.83,17.88,-11.5,科创板,longbridge
603912.SH,佳力图,10.54,11.9,-11.4,主板,longbridge
301290.SZ,东星医疗,27.61,31.18,-11.4,创业板,longbridge
601238.SH,广汽集团,7.24,8.17,-11.4,主板,longbridge
600467.SH,好当家,2.4,2.71,-11.4,主板,longbridge
603689.SH,皖天然气,8.1,9.14,-11.4,主板,longbridge
688486.SH,龙迅股份,70.5,79.58,-11.4,科创板,longbridge
301037.SZ,保立佳,15.01,16.94,-11.4,创业板,longbridge
300861.SZ,美畅股份,17.26,19.48,-11.4,创业板,longbridge
688285.SH,高铁电气,8.68,9.8,-11.4,科创板,longbridge
002523.SZ,天桥起重,4.07,4.59,-11.3,主板,longbridge
002165.SZ,红宝丽,9.73,10.97,-11.3,主板,longbridge
603757.SH,大元泵业,55.86,62.98,-11.3,主板,longbridge
601997.SH,贵阳银行,5.79,6.53,-11.3,主板,longbridge
000892.SZ,欢瑞世纪,6.33,7.14,-11.3,主板,longbridge
000779.SZ,甘咨询,8.75,9.86,-11.3,主板,longbridge
688008.SH,澜起科技,150.78,169.9,-11.3,科创板,longbridge
688193.SH,仁度生物,51.38,57.86,-11.2,科创板,longbridge
300176.SZ,鸿特科技,7.3,8.22,-11.2,创业板,longbridge
600444.SH,国机通用,17.76,19.99,-11.2,主板,longbridge
600981.SH,苏豪汇鸿,2.94,3.31,-11.2,主板,longbridge
603270.SH,金帝股份,26.19,29.48,-11.2,主板,longbridge
002245.SZ,蔚蓝锂芯,19.74,22.24,-11.2,主板,longbridge
600620.SH,天宸股份,6.04,6.8,-11.2,主板,longbridge
300625.SZ,三雄极光,11.79,13.27,-11.2,创业板,longbridge
002461.SZ,珠江啤酒,9.72,10.93,-11.1,主板,longbridge
300597.SZ,吉大通信,9.5,10.69,-11.1,创业板,longbridge
002490.SZ,山东墨龙,8.69,9.78,-11.1,主板,longbridge
605018.SH,长华集团,12.44,14.0,-11.1,主板,longbridge
300145.SZ,南方泵业,5.19,5.84,-11.1,创业板,longbridge
688222.SH,成都先导,26.91,30.28,-11.1,科创板,longbridge
603023.SH,威帝股份,4.47,5.03,-11.1,主板,longbridge
603817.SH,海峡环保,7.08,7.96,-11.1,主板,longbridge
600184.SH,光电股份,22.22,25.0,-11.1,主板,longbridge
301539.SZ,宏鑫科技,19.37,21.8,-11.1,创业板,longbridge
603990.SH,麦迪科技,14.99,16.86,-11.1,主板,longbridge
605151.SH,西上海,19.88,22.35,-11.1,主板,longbridge
600115.SH,中国东航,4.41,4.96,-11.1,主板,longbridge
002111.SZ,威海广泰,9.97,11.2,-11.0,主板,longbridge
002462.SZ,嘉事堂,14.25,16.02,-11.0,主板,longbridge
600017.SH,日照港,2.98,3.35,-11.0,主板,longbridge
603049.SH,中策橡胶,49.23,55.32,-11.0,主板,longbridge
002274.SZ,华昌化工,6.23,7.0,-11.0,主板,longbridge
300319.SZ,麦捷科技,12.55,14.1,-11.0,创业板,longbridge
601838.SH,成都银行,17.23,19.35,-11.0,主板,longbridge
002594.SZ,比亚迪,103.78,116.59,-11.0,主板,longbridge
601328.SH,交通银行,6.96,7.82,-11.0,主板,longbridge
300103.SZ,达刚控股,8.01,9.0,-11.0,创业板,longbridge
600770.SH,综艺股份,5.78,6.49,-10.9,主板,longbridge
688153.SH,唯捷创芯,34.81,39.06,-10.9,科创板,longbridge
002886.SZ,沃特股份,22.42,25.17,-10.9,主板,longbridge
600963.SH,岳阳林纸,4.81,5.4,-10.9,主板,longbridge
600874.SH,创业环保,6.07,6.81,-10.9,主板,longbridge
000090.SZ,天健集团,3.66,4.11,-10.9,主板,longbridge
300566.SZ,激智科技,18.88,21.18,-10.9,创业板,longbridge
603235.SH,天新药业,26.75,30.02,-10.9,主板,longbridge
688110.SH,东芯股份,121.24,136.0,-10.9,科创板,longbridge
002783.SZ,凯龙股份,9.56,10.73,-10.9,主板,longbridge
002996.SZ,顺博合金,7.48,8.39,-10.8,主板,longbridge
600336.SH,澳柯玛,7.11,7.97,-10.8,主板,longbridge
688616.SH,西力科技,13.49,15.13,-10.8,科创板,longbridge
002347.SZ,泰尔股份,8.3,9.31,-10.8,主板,longbridge
002972.SZ,科安达,12.93,14.5,-10.8,主板,longbridge
688316.SH,青云科技-U,76.72,85.98,-10.8,科创板,longbridge
601968.SH,宝钢包装,5.1,5.71,-10.7,主板,longbridge
600182.SH,S佳通,14.61,16.36,-10.7,主板,longbridge
300635.SZ,中达安,14.09,15.78,-10.7,创业板,longbridge
000700.SZ,模塑科技,11.73,13.14,-10.7,主板,longbridge
603324.SH,盛剑科技,26.16,29.29,-10.7,主板,longbridge
600022.SH,山东钢铁,1.51,1.69,-10.7,主板,longbridge
603365.SH,水星家纺,20.58,23.02,-10.6,主板,longbridge
600757.SH,长江传媒,8.75,9.79,-10.6,主板,longbridge
002140.SZ,东华科技,12.41,13.88,-10.6,主板,longbridge
300619.SZ,金银河,42.61,47.68,-10.6,创业板,longbridge
603587.SH,地素时尚,12.54,14.02,-10.6,主板,longbridge
601528.SH,瑞丰银行,5.25,5.87,-10.6,主板,longbridge
600008.SH,首创环保,3.04,3.4,-10.6,主板,longbridge
603344.SH,星德胜,27.96,31.28,-10.6,主板,longbridge
002653.SZ,海思科,56.02,62.65,-10.6,主板,longbridge
600566.SH,济川药业,24.9,27.84,-10.6,主板,longbridge
301026.SZ,浩通科技,30.35,33.9,-10.5,创业板,longbridge
688211.SH,中科微至,33.08,36.97,-10.5,科创板,longbridge
300358.SZ,楚天科技,10.59,11.83,-10.5,创业板,longbridge
300890.SZ,翔丰华,33.01,36.88,-10.5,创业板,longbridge
300883.SZ,龙利得,6.7,7.49,-10.5,创业板,longbridge
002294.SZ,信立泰,58.75,65.63,-10.5,主板,longbridge
601816.SH,京沪高铁,4.93,5.51,-10.5,主板,longbridge
002888.SZ,惠威科技,18.98,21.2,-10.5,主板,longbridge
001288.SZ,运机集团,28.18,31.5,-10.5,主板,longbridge
002828.SZ,贝肯能源,11.81,13.2,-10.5,主板,longbridge
688711.SH,宏微科技,28.53,31.88,-10.5,科创板,longbridge
301330.SZ,熵基科技,34.46,38.5,-10.5,创业板,longbridge
603338.SH,浙江鼎力,50.89,56.87,-10.5,主板,longbridge
301560.SZ,众捷汽车,40.16,44.83,-10.4,创业板,longbridge
601827.SH,三峰环境,7.9,8.82,-10.4,主板,longbridge
600853.SH,龙建股份,3.96,4.42,-10.4,主板,longbridge
002760.SZ,凤形股份,21.9,24.44,-10.4,主板,longbridge
600854.SH,春兰股份,5.06,5.65,-10.4,主板,longbridge
600908.SH,无锡银行,5.65,6.3,-10.3,主板,longbridge
603931.SH,格林达,29.35,32.72,-10.3,主板,longbridge
600925.SH,苏能股份,4.52,5.04,-10.3,主板,longbridge
000017.SZ,深中华A,6.77,7.55,-10.3,主板,longbridge
301071.SZ,力量钻石,46.63,52.0,-10.3,创业板,longbridge
600218.SH,全柴动力,9.84,10.96,-10.2,主板,longbridge
688301.SH,奕瑞科技,113.2,126.0,-10.2,科创板,longbridge
300123.SZ,亚光科技,6.42,7.15,-10.2,创业板,longbridge
000788.SZ,北大医药,6.54,7.28,-10.2,主板,longbridge
001382.SZ,新亚电缆,20.23,22.52,-10.2,主板,longbridge
000507.SZ,珠海港,5.27,5.87,-10.2,主板,longbridge
300001.SZ,特锐德,28.91,32.19,-10.2,创业板,longbridge
688707.SH,振华新材,15.39,17.14,-10.2,科创板,longbridge
603187.SH,海容冷链,14.98,16.68,-10.2,主板,longbridge
300823.SZ,建科智能,16.35,18.2,-10.2,创业板,longbridge
000589.SZ,贵州轮胎,4.56,5.08,-10.2,主板,longbridge
603729.SH,龙韵股份,16.56,18.44,-10.2,主板,longbridge
600732.SH,爱旭股份,15.98,17.8,-10.2,主板,longbridge
301153.SZ,中科江南,24.95,27.76,-10.1,创业板,longbridge
000544.SZ,中原环保,8.19,9.11,-10.1,主板,longbridge
301138.SZ,华研精机,38.34,42.66,-10.1,创业板,longbridge
600638.SH,新黄浦,5.95,6.62,-10.1,主板,longbridge
601158.SH,重庆水务,4.36,4.85,-10.1,主板,longbridge
002771.SZ,真视通,18.52,20.6,-10.1,主板,longbridge
301165.SZ,锐捷网络,95.97,106.8,-10.1,创业板,longbridge
600283.SH,钱江水利,9.12,10.15,-10.1,主板,longbridge
600335.SH,国机汽车,6.07,6.75,-10.1,主板,longbridge
601900.SH,南方传媒,13.34,14.84,-10.1,主板,longbridge
603233.SH,大参林,17.39,19.35,-10.1,主板,longbridge
603202.SH,天有为,97.59,108.6,-10.1,主板,longbridge
300721.SZ,怡达股份,14.18,15.75,-10.0,创业板,longbridge
600755.SH,厦门国贸,6.27,6.97,-10.0,主板,longbridge
002880.SZ,卫光生物,27.37,30.42,-10.0,主板,longbridge
